tempo_s,posicao_cm,velocidade_cms,x_ref_cm,e_int,u_K
235.935,5.1768,0.0000,15.0000,4.3861,15.0000
235.985,5.0520,-2.4948,15.0000,4.8835,15.0000
236.035,5.1768,2.4948,15.0000,5.3747,15.0000
236.085,5.1144,-1.2474,15.0000,5.8690,15.0000
236.135,4.9896,-2.4948,15.0000,6.3695,15.0000
236.185,4.9896,0.0000,15.0000,6.8700,15.0000
236.235,4.9896,0.0000,15.0000,7.3705,15.0000
236.285,4.8649,-2.4948,15.0000,7.8773,15.0000
236.335,4.7402,-2.4948,15.0000,8.3903,15.0000
236.385,4.7402,0.0000,15.0000,8.9033,15.0000
236.435,4.5531,-3.7422,15.0000,9.4256,15.0000
236.485,4.5531,0.0000,15.0000,9.9480,15.0000
236.535,4.4283,-2.4948,15.0000,10.4766,15.0000
236.585,4.4283,0.0000,15.0000,11.0051,15.0000
236.635,4.2412,-3.7422,15.0000,11.5431,15.0000
236.685,4.1788,-1.2474,15.0000,12.0841,15.0000
236.735,4.1165,-1.2474,15.0000,12.6283,15.0000
236.785,4.1165,0.0000,15.0000,13.1725,15.0000
236.835,3.9917,-2.4948,15.0000,13.7229,15.0000
236.885,3.8670,-2.4948,15.0000,14.2796,15.0000
236.935,3.7422,-2.4948,15.0000,14.8424,15.0000
236.985,3.7422,0.0000,15.0000,15.4053,15.0000
237.035,3.6799,-1.2474,15.0000,15.9713,15.0000
237.085,3.5551,-2.4948,15.0000,16.5436,15.0000
237.135,3.3680,-3.7422,15.0000,17.1252,15.0000
237.185,3.3680,0.0000,15.0000,17.7068,15.0000
237.235,3.2433,-2.4948,15.0000,18.2946,15.0000
237.285,3.1185,-2.4948,15.0000,18.8887,15.0000
237.335,2.9938,-2.4948,15.0000,19.4890,15.0000
237.385,2.9938,0.0000,15.0000,20.0893,15.0000
237.435,2.9314,-1.2474,15.0000,20.6927,15.0000
237.485,3.1809,4.9896,15.0000,21.2837,15.0000
237.535,3.0562,-2.4948,15.0000,21.8809,15.0000
237.585,3.1185,1.2474,15.0000,22.4750,15.0000
237.635,3.3057,3.7422,15.0000,23.0597,15.0000
237.685,2.9938,-6.2370,15.0000,23.6600,15.0000
237.735,3.0562,1.2474,15.0000,24.2572,15.0000
237.785,3.1185,1.2474,15.0000,24.8513,15.0000
237.835,2.9938,-2.4948,15.0000,25.4516,15.0000
237.885,3.1185,2.4948,15.0000,26.0456,15.0000
237.935,2.9938,-2.4948,15.0000,26.6460,15.0000
237.985,2.9314,-1.2474,15.0000,27.2494,15.0000
238.035,2.9314,0.0000,15.0000,27.8528,15.0000
238.085,3.0562,2.4948,15.0000,28.4500,15.0000
238.135,2.9938,-1.2474,15.0000,29.0503,15.0000
238.185,2.9938,0.0000,15.0000,29.6506,15.0000
238.235,2.9314,-1.2474,15.0000,30.2541,15.0000
238.285,3.0562,2.4948,15.0000,30.8512,15.0000
238.335,2.8691,-3.7422,15.0000,31.4578,15.0000
238.385,2.9938,2.4948,15.0000,32.0581,15.0000
238.435,2.9314,-1.2474,15.0000,32.6615,15.0000
238.485,2.9314,0.0000,15.0000,33.2650,15.0000
238.535,2.9314,0.0000,15.0000,33.8684,15.0000
238.585,2.9938,1.2474,15.0000,34.4687,15.0000
238.635,2.9938,0.0000,15.0000,35.0690,15.0000
238.685,3.0562,1.2474,15.0000,35.6662,15.0000
238.735,2.9314,-2.4948,15.0000,36.2696,15.0000
238.785,2.9938,1.2474,15.0000,36.8699,15.0000
238.835,2.9938,0.0000,15.0000,37.4703,15.0000
238.885,3.1809,3.7422,15.0000,38.0612,15.0000
238.935,3.1185,-1.2474,15.0000,38.6553,15.0000
238.985,3.3057,3.7422,15.0000,39.2400,15.0000
239.035,3.3680,1.2474,15.0000,39.8216,15.0000
239.085,3.1185,-4.9896,15.0000,40.4157,15.0000
239.135,3.1809,1.2474,15.0000,41.0066,15.0000
239.185,2.9314,-4.9896,15.0000,41.6101,15.0000
239.235,3.0562,2.4948,15.0000,42.2072,15.0000
239.285,3.1809,2.4948,15.0000,42.7982,15.0000
239.335,3.3057,2.4948,15.0000,43.3829,15.0000
239.385,3.6175,6.2370,15.0000,43.9520,15.0000
239.435,3.7422,2.4948,15.0000,44.5149,15.0000
239.485,4.0541,6.2370,15.0000,45.0622,15.0000
239.535,4.1788,2.4948,15.0000,45.6033,15.0000
239.585,4.3036,2.4948,15.0000,46.1381,15.0000
239.635,4.5531,4.9896,15.0000,46.6605,15.0000
239.685,4.6778,2.4948,15.0000,47.1766,15.0000
239.735,4.8649,3.7422,15.0000,47.6833,15.0000
239.785,5.0520,3.7422,15.0000,48.1807,15.0000
239.835,5.3639,6.2370,15.0000,48.6625,15.0000
239.885,5.5510,3.7422,15.0000,49.1350,15.0000
239.935,5.7381,3.7422,15.0000,49.5981,15.0000
239.985,5.9252,3.7422,15.0000,50.0518,15.0000
240.035,6.1747,4.9896,15.0000,50.4931,15.0000
240.085,6.4865,6.2370,15.0000,50.9187,15.0000
240.135,6.5489,1.2474,15.0000,51.3413,15.0000
240.185,6.9231,7.4844,15.0000,51.7451,15.0000
240.235,7.1102,3.7422,15.0000,52.1396,15.0000
240.285,7.4844,7.4844,15.0000,52.5154,15.0000
240.335,7.6716,3.7422,15.0000,52.8818,15.0000
240.385,7.9210,4.9896,15.0000,53.2358,15.0000
240.435,8.6071,13.7214,15.0000,53.5554,15.0000
240.485,8.6695,1.2474,15.0000,53.8720,15.0000
240.535,8.9813,6.2370,15.0000,54.1729,15.0000
240.585,9.1684,3.7422,15.0000,54.4645,15.0000
240.635,9.2308,1.2474,15.0000,54.7529,15.0000
240.685,9.4179,3.7422,15.0000,55.0320,15.0000
240.735,9.6674,4.9896,15.0000,55.2987,15.0000
240.785,9.7921,2.4948,15.0000,55.5591,15.0000
240.835,10.0416,4.9896,15.0000,55.8070,15.0000
240.885,10.0416,0.0000,15.0000,56.0549,15.0000
240.935,10.4158,7.4844,15.0000,56.2841,15.0000
240.985,10.5406,2.4948,15.0000,56.5071,15.0000
241.035,10.4782,-1.2474,15.0000,56.7332,15.0000
241.085,10.8524,7.4844,15.0000,56.9406,15.0000
241.135,10.7901,-1.2474,15.0000,57.1510,15.0000
241.185,10.8524,1.2474,15.0000,57.3584,15.0000
241.235,11.0395,3.7422,15.0000,57.5565,15.0000
241.285,11.2266,3.7422,15.0000,57.7451,15.0000
241.335,11.2890,1.2474,15.0000,57.9307,15.0000
241.385,11.1643,-2.4948,15.0000,58.1225,15.0000
241.435,11.6632,9.9792,15.0000,58.2893,15.0000
241.485,11.6009,-1.2474,15.0000,58.4593,15.0000
241.535,11.7256,2.4948,15.0000,58.6230,15.0000
241.585,11.9127,3.7422,15.0000,58.7773,15.0000
241.635,11.9127,0.0000,15.0000,58.9317,15.0000
241.685,11.8503,-1.2474,15.0000,59.0892,15.0000
241.735,11.8503,0.0000,15.0000,59.2467,15.0000
241.785,11.9751,2.4948,15.0000,59.3979,15.0000
241.835,12.1622,3.7422,15.0000,59.5398,15.0000
241.885,12.0998,-1.2474,15.0000,59.6848,15.0000
241.935,12.1622,1.2474,15.0000,59.8267,15.0000
241.985,12.2869,2.4948,15.0000,59.9624,15.0000
242.035,12.4117,2.4948,15.0000,60.0918,15.0000
242.085,12.2869,-2.4948,15.0000,60.2274,15.0000
242.135,12.2869,0.0000,15.0000,60.3631,15.0000
242.185,12.2869,0.0000,15.0000,60.4987,15.0000
242.235,12.1622,-2.4948,15.0000,60.6406,15.0000
242.285,12.1622,0.0000,15.0000,60.7825,15.0000
242.335,12.2246,1.2474,15.0000,60.9213,15.0000
242.385,12.1622,-1.2474,15.0000,61.0632,15.0000
242.435,12.3493,3.7422,15.0000,61.1957,15.0000
242.485,12.1622,-3.7422,15.0000,61.3376,15.0000
242.535,12.2246,1.2474,15.0000,61.4764,15.0000
242.585,12.2246,0.0000,15.0000,61.6151,15.0000
242.635,12.4117,3.7422,15.0000,61.7446,15.0000
242.685,12.2869,-2.4948,15.0000,61.8802,15.0000
242.735,12.3493,1.2474,15.0000,62.0128,15.0000
242.785,12.7235,7.4844,15.0000,62.1266,15.0000
242.835,12.3493,-7.4844,15.0000,62.2591,15.0000
242.885,12.2246,-2.4948,15.0000,62.3979,15.0000
242.935,12.2869,1.2474,15.0000,62.5335,15.0000
242.985,12.3493,1.2474,15.0000,62.6661,15.0000
243.035,12.3493,0.0000,15.0000,62.7986,15.0000
243.085,12.1622,-3.7422,15.0000,62.9405,15.0000
243.135,12.0375,-2.4948,15.0000,63.0886,15.0000
243.185,12.3493,6.2370,15.0000,63.2212,15.0000
243.235,12.3493,0.0000,15.0000,63.3537,15.0000
243.285,12.3493,0.0000,15.0000,63.4862,15.0000
243.335,12.0998,-4.9896,15.0000,63.6312,15.0000
243.385,12.3493,4.9896,15.0000,63.7638,15.0000
243.435,12.2869,-1.2474,15.0000,63.8994,15.0000
243.485,12.0998,-3.7422,15.0000,64.0444,15.0000
243.535,12.2869,3.7422,15.0000,64.1801,15.0000
243.585,12.3493,1.2474,15.0000,64.3126,15.0000
243.635,12.4117,1.2474,15.0000,64.4420,15.0000
243.685,12.2869,-2.4948,15.0000,64.5777,15.0000
243.735,12.2869,0.0000,15.0000,64.7133,15.0000
243.785,12.6612,7.4844,15.0000,64.8303,15.0000
243.835,12.4117,-4.9896,15.0000,64.9597,15.0000
243.885,12.4117,0.0000,15.0000,65.0891,15.0000
243.935,12.5364,2.4948,15.0000,65.2123,15.0000
243.985,12.2246,-6.2370,15.0000,65.3511,15.0000
244.035,12.4740,4.9896,15.0000,65.4774,15.0000
244.085,12.0998,-7.4844,15.0000,65.6224,15.0000
244.135,12.1622,1.2474,15.0000,65.7643,15.0000
244.185,12.2869,2.4948,15.0000,65.8999,15.0000
244.235,12.0998,-3.7422,15.0000,66.0449,15.0000
244.285,12.2246,2.4948,15.0000,66.1837,15.0000
244.335,12.4740,4.9896,15.0000,66.3100,15.0000
244.385,12.5364,1.2474,15.0000,66.4332,15.0000
244.435,12.4117,-2.4948,15.0000,66.5626,15.0000
244.485,12.2869,-2.4948,15.0000,66.6983,15.0000
244.535,12.4117,2.4948,15.0000,66.8277,15.0000
244.585,12.4740,1.2474,15.0000,66.9540,15.0000
244.635,12.4117,-1.2474,15.0000,67.0834,15.0000
244.685,12.3493,-1.2474,15.0000,67.2159,15.0000
244.735,12.5988,4.9896,15.0000,67.3360,15.0000
244.785,12.2246,-7.4844,15.0000,67.4747,15.0000
244.835,12.2246,0.0000,15.0000,67.6135,15.0000
244.885,12.2869,1.2474,15.0000,67.7492,15.0000
244.935,12.1622,-2.4948,15.0000,67.8911,15.0000
244.985,12.4740,6.2370,15.0000,68.0174,15.0000
245.035,12.2869,-3.7422,15.0000,68.1530,15.0000
245.085,12.2246,-1.2474,15.0000,68.2918,15.0000
245.135,12.1622,-1.2474,15.0000,68.4337,15.0000
245.185,12.2869,2.4948,15.0000,68.5693,15.0000
245.235,12.1622,-2.4948,15.0000,68.7112,15.0000
245.285,12.3493,3.7422,15.0000,68.8438,15.0000
245.335,12.4740,2.4948,15.0000,68.9701,15.0000
245.385,12.2246,-4.9896,15.0000,69.1088,15.0000
245.435,12.2246,0.0000,15.0000,69.2476,15.0000
245.485,12.2869,1.2474,15.0000,69.3833,15.0000
245.535,12.1622,-2.4948,15.0000,69.5251,15.0000
245.585,12.3493,3.7422,15.0000,69.6577,15.0000
245.635,12.4740,2.4948,15.0000,69.7840,15.0000
245.685,12.2869,-3.7422,15.0000,69.9196,15.0000
245.735,12.3493,1.2474,15.0000,70.0522,15.0000
245.785,12.5988,4.9896,15.0000,70.1722,15.0000
245.835,12.3493,-4.9896,15.0000,70.3048,15.0000
245.885,12.3493,0.0000,15.0000,70.4373,15.0000
245.935,12.2246,-2.4948,15.0000,70.5761,15.0000
245.985,11.9751,-4.9896,15.0000,70.7273,15.0000
246.035,12.1622,3.7422,15.0000,70.8692,15.0000
246.085,12.2869,2.4948,15.0000,71.0049,15.0000
246.135,12.2246,-1.2474,15.0000,71.1436,15.0000
246.185,12.3493,2.4948,15.0000,71.2762,15.0000
246.235,12.4117,1.2474,15.0000,71.4056,15.0000
246.285,12.6612,4.9896,15.0000,71.5225,15.0000
246.335,12.2869,-7.4844,15.0000,71.6582,15.0000
246.385,12.3493,1.2474,15.0000,71.7907,15.0000
246.435,12.3493,0.0000,15.0000,71.9232,15.0000
246.485,12.2246,-2.4948,15.0000,72.0620,15.0000
246.535,12.0375,-3.7422,15.0000,72.2101,15.0000
246.585,12.3493,6.2370,15.0000,72.3427,15.0000
246.635,12.4117,1.2474,15.0000,72.4721,15.0000
246.685,12.4740,1.2474,15.0000,72.5984,15.0000
246.735,12.2869,-3.7422,15.0000,72.7340,15.0000
246.785,12.2869,0.0000,15.0000,72.8697,15.0000
246.835,12.4117,2.4948,15.0000,72.9991,15.0000
246.885,12.4117,0.0000,15.0000,73.1285,15.0000
246.935,12.1622,-4.9896,15.0000,73.2704,15.0000
246.985,12.4740,6.2370,15.0000,73.3967,15.0000
247.035,12.1622,-6.2370,15.0000,73.5386,15.0000
247.085,12.4117,4.9896,15.0000,73.6680,15.0000
247.135,12.2869,-2.4948,15.0000,73.8037,15.0000
247.185,12.3493,1.2474,15.0000,73.9362,15.0000
247.235,12.3493,0.0000,15.0000,74.0687,15.0000
247.285,12.3493,0.0000,15.0000,74.2013,15.0000
247.335,12.5364,3.7422,15.0000,74.3245,15.0000
247.385,12.5988,1.2474,15.0000,74.4445,15.0000
247.435,12.1622,-8.7318,15.0000,74.5864,15.0000
247.485,12.4740,6.2370,15.0000,74.7127,15.0000
247.535,12.2869,-3.7422,15.0000,74.8484,15.0000
247.585,12.5988,6.2370,15.0000,74.9684,15.0000
247.635,12.4117,-3.7422,15.0000,75.0978,15.0000
247.685,12.2869,-2.4948,15.0000,75.2335,15.0000
247.735,12.4740,3.7422,15.0000,75.3598,15.0000
247.785,12.1622,-6.2370,15.0000,75.5017,15.0000
247.835,12.2869,2.4948,15.0000,75.6373,15.0000
247.885,12.2246,-1.2474,15.0000,75.7761,15.0000
247.935,12.1622,-1.2474,15.0000,75.9180,15.0000
247.985,12.2246,1.2474,15.0000,76.0568,15.0000
248.035,12.4117,3.7422,15.0000,76.1862,15.0000
248.085,12.2246,-3.7422,15.0000,76.3250,15.0000
248.135,12.5364,6.2370,15.0000,76.4481,15.0000
248.185,12.4117,-2.4948,15.0000,76.5776,15.0000
248.235,12.3493,-1.2474,15.0000,76.7101,15.0000
248.285,12.3493,0.0000,15.0000,76.8426,15.0000
248.335,12.6612,6.2370,15.0000,76.9596,15.0000
248.385,12.5988,-1.2474,15.0000,77.0796,15.0000
248.435,12.5988,0.0000,15.0000,77.1997,15.0000
248.485,12.5988,0.0000,15.0000,77.3197,15.0000
248.535,12.7859,3.7422,15.0000,77.4304,15.0000
248.585,13.0977,6.2370,15.0000,77.5256,15.0000
248.635,12.7859,-6.2370,15.0000,77.6363,15.0000
248.685,13.1601,7.4844,15.0000,77.7283,15.0000
248.735,13.0354,-2.4948,15.0000,77.8265,15.0000
248.785,13.1601,2.4948,15.0000,77.9185,15.0000
248.835,13.0354,-2.4948,15.0000,78.0167,15.0000
248.885,13.3472,6.2370,15.0000,78.0994,15.0000
248.935,13.2849,-1.2474,15.0000,78.1851,15.0000
248.985,13.2225,-1.2474,15.0000,78.2740,15.0000
249.035,13.7214,9.9792,15.0000,78.3379,15.0000
249.085,13.5967,-2.4948,15.0000,78.4081,15.0000
249.135,13.4720,-2.4948,15.0000,78.4845,15.0000
249.185,13.7214,4.9896,15.0000,78.5484,15.0000
249.235,13.7838,1.2474,15.0000,78.6092,15.0000
249.285,13.8462,1.2474,15.0000,78.6669,15.0000
249.335,13.8462,0.0000,15.0000,78.7246,15.0000
249.385,13.9086,1.2474,15.0000,78.7792,15.0000
249.435,14.1580,4.9896,15.0000,78.8213,15.0000
249.485,13.9086,-4.9896,15.0000,78.8758,15.0000
249.535,14.0957,3.7422,15.0000,78.9211,15.0000
249.585,14.5323,8.7318,15.0000,78.9444,15.0000
249.635,14.2204,-6.2370,15.0000,78.9834,15.0000
249.685,14.2828,1.2474,15.0000,79.0193,15.0000
249.735,14.7194,8.7318,15.0000,79.0333,15.0000
249.785,14.5323,-3.7422,15.0000,79.0567,15.0000
249.835,14.4075,-2.4948,15.0000,79.0863,15.0000
249.885,14.3451,-1.2474,15.0000,79.1191,15.0000
249.935,14.3451,0.0000,15.0000,79.1518,15.0000
249.985,14.1580,-3.7422,15.0000,79.1939,15.0000
250.035,14.2204,1.2474,15.0000,79.2329,15.0000
250.085,14.1580,-1.2474,15.0000,79.2750,15.0000
250.135,14.7194,11.2266,15.0000,79.2890,15.0000
250.185,14.2204,-9.9792,15.0000,79.3280,15.0000
250.235,14.0957,-2.4948,15.0000,79.3732,15.0000
250.285,14.5946,9.9792,15.0000,79.3935,15.0000
250.335,14.3451,-4.9896,15.0000,79.4262,15.0000
250.385,14.2828,-1.2474,15.0000,79.4621,15.0000
250.435,14.3451,1.2474,15.0000,79.4948,15.0000
250.485,14.1580,-3.7422,15.0000,79.5369,15.0000
250.535,14.1580,0.0000,15.0000,79.5790,15.0000
250.585,14.0333,-2.4948,15.0000,79.6274,15.0000
250.635,14.4075,7.4844,15.0000,79.6570,15.0000
250.685,14.2828,-2.4948,15.0000,79.6929,15.0000
250.735,14.1580,-2.4948,15.0000,79.7350,15.0000
250.785,14.4699,6.2370,15.0000,79.7615,15.0000
250.835,14.1580,-6.2370,15.0000,79.8036,15.0000
250.885,14.0957,-1.2474,15.0000,79.8488,15.0000
250.935,14.1580,1.2474,15.0000,79.8909,15.0000
250.985,14.2204,1.2474,15.0000,79.9299,15.0000
251.035,14.2828,1.2474,15.0000,79.9657,15.0000
251.085,14.5323,4.9896,15.0000,79.9891,15.0000
251.135,14.6570,2.4948,15.0000,80.0063,15.0000
251.185,14.2828,-7.4844,15.0000,80.0421,15.0000
251.235,14.2204,-1.2474,15.0000,80.0811,15.0000
251.285,14.3451,2.4948,15.0000,80.1138,15.0000
251.335,14.3451,0.0000,15.0000,80.1466,15.0000
251.385,14.2204,-2.4948,15.0000,80.1856,15.0000
251.435,13.9086,-6.2370,15.0000,80.2401,15.0000
251.485,13.9086,0.0000,15.0000,80.2947,15.0000
251.535,14.2828,7.4844,15.0000,80.3306,15.0000
251.585,14.4699,3.7422,15.0000,80.3571,15.0000
251.635,14.2828,-3.7422,15.0000,80.3929,15.0000
251.685,14.1580,-2.4948,15.0000,80.4350,15.0000
251.735,14.2828,2.4948,15.0000,80.4709,15.0000
251.785,14.1580,-2.4948,15.0000,80.5130,15.0000
251.835,14.4075,4.9896,15.0000,80.5426,15.0000
251.885,14.0333,-7.4844,15.0000,80.5909,15.0000
251.935,14.2828,4.9896,15.0000,80.6268,15.0000
251.985,14.3451,1.2474,15.0000,80.6596,15.0000
252.035,14.2204,-2.4948,15.0000,80.6985,15.0000
252.085,14.3451,2.4948,15.0000,80.7313,15.0000
252.135,14.3451,0.0000,15.0000,80.7640,15.0000
252.185,14.5323,3.7422,15.0000,80.7874,15.0000
252.235,14.2828,-4.9896,15.0000,80.8233,15.0000
252.285,14.0957,-3.7422,15.0000,80.8685,15.0000
252.335,14.3451,4.9896,15.0000,80.9012,15.0000
252.385,14.1580,-3.7422,15.0000,80.9433,15.0000
252.435,14.2828,2.4948,15.0000,80.9792,15.0000
252.485,14.0957,-3.7422,15.0000,81.0244,15.0000
252.535,14.0957,0.0000,15.0000,81.0696,15.0000
252.585,14.0333,-1.2474,15.0000,81.1180,15.0000
252.635,14.1580,2.4948,15.0000,81.1601,15.0000
252.685,14.4075,4.9896,15.0000,81.1897,15.0000
252.735,14.2204,-3.7422,15.0000,81.2287,15.0000
252.785,14.0333,-3.7422,15.0000,81.2770,15.0000
252.835,14.4075,7.4844,15.0000,81.3066,15.0000
252.885,14.0333,-7.4844,15.0000,81.3550,15.0000
252.935,14.1580,2.4948,15.0000,81.3971,15.0000
252.985,14.0957,-1.2474,15.0000,81.4423,15.0000
253.035,13.9709,-2.4948,15.0000,81.4937,15.0000
253.085,14.1580,3.7422,15.0000,81.5358,15.0000
253.135,14.2828,2.4948,15.0000,81.5717,15.0000
253.185,14.5323,4.9896,15.0000,81.5951,15.0000
253.235,14.0957,-8.7318,15.0000,81.6403,15.0000
253.285,13.9709,-2.4948,15.0000,81.6917,15.0000
253.335,14.0333,1.2474,15.0000,81.7401,15.0000
253.385,14.0957,1.2474,15.0000,81.7853,15.0000
253.435,14.0333,-1.2474,15.0000,81.8336,15.0000
253.485,14.4075,7.4844,15.0000,81.8632,15.0000
253.535,14.0333,-7.4844,15.0000,81.9116,15.0000
253.585,14.3451,6.2370,15.0000,81.9443,15.0000
253.635,14.2828,-1.2474,15.0000,81.9802,15.0000
253.685,14.2828,0.0000,15.0000,82.0160,15.0000
253.735,13.9086,-7.4844,15.0000,82.0706,15.0000
253.785,14.2828,7.4844,15.0000,82.1065,15.0000
253.835,14.1580,-2.4948,15.0000,82.1486,15.0000
253.885,14.1580,0.0000,15.0000,82.1907,15.0000
253.935,14.0957,-1.2474,15.0000,82.2359,15.0000
253.985,14.0957,0.0000,15.0000,82.2811,15.0000
254.035,14.2828,3.7422,15.0000,82.3170,15.0000
254.085,14.2828,0.0000,15.0000,82.3528,15.0000
254.135,14.2204,-1.2474,15.0000,82.3918,15.0000
254.185,14.0333,-3.7422,15.0000,82.4401,15.0000
254.235,13.9086,-2.4948,15.0000,82.4947,15.0000
254.285,13.9709,1.2474,15.0000,82.5462,15.0000
254.335,14.2828,6.2370,15.0000,82.5820,15.0000
254.385,14.2828,0.0000,15.0000,82.6179,15.0000
254.435,14.2828,0.0000,15.0000,82.6537,15.0000
254.485,14.2828,0.0000,15.0000,82.6896,15.0000
254.535,14.0333,-4.9896,15.0000,82.7379,15.0000
254.585,13.9086,-2.4948,15.0000,82.7925,15.0000
254.635,14.2204,6.2370,15.0000,82.8315,15.0000
254.685,13.9086,-6.2370,15.0000,82.8861,15.0000
254.735,14.6570,14.9688,15.0000,82.9032,15.0000
254.785,14.2828,-7.4844,15.0000,82.9391,15.0000
254.835,14.2828,0.0000,15.0000,82.9749,15.0000
254.885,14.4699,3.7422,15.0000,83.0014,15.0000
254.935,14.1580,-6.2370,15.0000,83.0435,15.0000
254.985,14.2828,2.4948,15.0000,83.0794,15.0000
255.035,14.0957,-3.7422,15.0000,83.1246,15.0000
255.085,14.4075,6.2370,15.0000,83.1542,15.0000
255.135,14.0957,-6.2370,15.0000,83.1995,15.0000
255.185,14.0333,-1.2474,15.0000,83.2478,15.0000
255.235,14.4075,7.4844,15.0000,83.2774,15.0000
255.285,13.9086,-9.9792,15.0000,83.3320,15.0000
255.335,14.3451,8.7318,15.0000,83.3647,15.0000
255.385,14.4699,2.4948,15.0000,83.3912,15.0000
255.435,14.4699,0.0000,15.0000,83.4177,15.0000
255.485,14.4075,-1.2474,15.0000,83.4474,15.0000
255.535,14.2828,-2.4948,15.0000,83.4832,15.0000
255.585,14.3451,1.2474,15.0000,83.5160,15.0000
255.635,14.7817,8.7318,15.0000,83.5269,15.0000
255.685,14.0333,-14.9688,15.0000,83.5752,15.0000
255.735,14.2204,3.7422,15.0000,83.6142,15.0000
255.785,14.2204,0.0000,15.0000,83.6532,15.0000
255.835,14.2204,0.0000,15.0000,83.6922,15.0000
255.885,14.2828,1.2474,15.0000,83.7280,15.0000
255.935,14.0333,-4.9896,15.0000,83.7764,15.0000
255.985,14.4699,8.7318,15.0000,83.8029,15.0000
256.035,14.2828,-3.7422,15.0000,83.8387,15.0000
256.085,14.3451,1.2474,15.0000,83.8715,15.0000
256.135,14.0333,-6.2370,15.0000,83.9198,15.0000
256.185,14.3451,6.2370,15.0000,83.9525,15.0000
256.235,14.2204,-2.4948,15.0000,83.9915,15.0000
256.285,14.4075,3.7422,15.0000,84.0211,15.0000
256.335,14.4699,1.2474,15.0000,84.0477,15.0000
256.385,14.0957,-7.4844,15.0000,84.0929,15.0000
