tempo_s,posicao_cm,velocidade_cms,x_ref_cm,e_int,u_K
140.970,10.1040,-1.2474,10.0000,-17.3542,10.0000
141.020,10.1040,0.0000,10.0000,-17.3594,10.0000
141.070,10.1040,0.0000,10.0000,-17.3646,10.0000
141.120,10.1664,1.2474,10.0000,-17.3730,10.0000
141.170,10.2287,1.2474,10.0000,-17.3844,10.0000
141.220,10.1040,-2.4948,10.0000,-17.3896,10.0000
141.270,10.2911,3.7422,10.0000,-17.4042,10.0000
141.320,10.2287,-1.2474,10.0000,-17.4156,10.0000
141.370,10.1664,-1.2474,10.0000,-17.4239,10.0000
141.420,10.0416,-2.4948,10.0000,-17.4260,10.0000
141.470,10.1664,2.4948,10.0000,-17.4343,10.0000
141.520,10.1664,0.0000,10.0000,-17.4426,10.0000
141.570,10.2287,1.2474,10.0000,-17.4541,10.0000
141.620,10.1664,-1.2474,10.0000,-17.4624,10.0000
141.670,10.2287,1.2474,10.0000,-17.4738,10.0000
141.720,10.2911,1.2474,10.0000,-17.4884,10.0000
141.770,10.1040,-3.7422,10.0000,-17.4936,10.0000
141.820,10.2911,3.7422,10.0000,-17.5081,10.0000
141.870,9.9792,-6.2370,10.0000,-17.5071,10.0000
141.920,10.1040,2.4948,10.0000,-17.5123,10.0000
141.970,10.0416,-1.2474,10.0000,-17.5144,10.0000
142.020,10.2287,3.7422,10.0000,-17.5258,10.0000
142.070,10.2911,1.2474,10.0000,-17.5404,10.0000
142.120,10.2911,0.0000,10.0000,-17.5549,10.0000
142.170,10.2287,-1.2474,10.0000,-17.5664,10.0000
142.220,10.2287,0.0000,10.0000,-17.5778,10.0000
142.270,10.2287,0.0000,10.0000,-17.5892,10.0000
142.320,10.1664,-1.2474,10.0000,-17.5975,10.0000
142.370,10.0416,-2.4948,10.0000,-17.5996,10.0000
142.420,10.1664,2.4948,10.0000,-17.6079,10.0000
142.470,10.1664,0.0000,10.0000,-17.6163,10.0000
142.520,10.2287,1.2474,10.0000,-17.6277,10.0000
142.570,10.2287,0.0000,10.0000,-17.6391,10.0000
142.620,10.1040,-2.4948,10.0000,-17.6443,10.0000
142.670,10.1664,1.2474,10.0000,-17.6527,10.0000
142.720,10.2911,2.4948,10.0000,-17.6672,10.0000
142.770,10.1664,-2.4948,10.0000,-17.6755,10.0000
142.820,9.9792,-3.7422,10.0000,-17.6745,10.0000
142.870,9.9169,-1.2474,10.0000,-17.6703,10.0000
142.920,10.0416,2.4948,10.0000,-17.6724,10.0000
142.970,10.1664,2.4948,10.0000,-17.6807,10.0000
143.020,10.0416,-2.4948,10.0000,-17.6828,10.0000
143.070,10.2287,3.7422,10.0000,-17.6942,10.0000
143.120,10.3535,2.4948,10.0000,-17.7119,10.0000
143.170,10.2287,-2.4948,10.0000,-17.7234,10.0000
143.220,10.1664,-1.2474,10.0000,-17.7317,10.0000
143.270,10.2911,2.4948,10.0000,-17.7462,10.0000
143.320,10.1040,-3.7422,10.0000,-17.7514,10.0000
143.370,10.1664,1.2474,10.0000,-17.7598,10.0000
143.420,9.9792,-3.7422,10.0000,-17.7587,10.0000
143.470,10.1040,2.4948,10.0000,-17.7639,10.0000
143.520,10.3535,4.9896,10.0000,-17.7816,10.0000
143.570,9.9792,-7.4844,10.0000,-17.7805,10.0000
143.620,10.3535,7.4844,10.0000,-17.7982,10.0000
143.670,10.2911,-1.2474,10.0000,-17.8128,10.0000
143.720,10.0416,-4.9896,10.0000,-17.8149,10.0000
143.770,10.1664,2.4948,10.0000,-17.8232,10.0000
143.820,10.2911,2.4948,10.0000,-17.8377,10.0000
143.870,10.1040,-3.7422,10.0000,-17.8429,10.0000
143.920,10.1040,0.0000,10.0000,-17.8481,10.0000
143.970,10.1040,0.0000,10.0000,-17.8533,10.0000
144.020,10.1040,0.0000,10.0000,-17.8585,10.0000
144.070,9.9792,-2.4948,10.0000,-17.8575,10.0000
144.120,10.1040,2.4948,10.0000,-17.8627,10.0000
144.170,10.1040,0.0000,10.0000,-17.8679,10.0000
144.220,9.9792,-2.4948,10.0000,-17.8669,10.0000
144.270,10.4158,8.7318,10.0000,-17.8876,10.0000
144.320,10.1040,-6.2370,10.0000,-17.8928,10.0000
144.370,10.1664,1.2474,10.0000,-17.9012,10.0000
144.420,10.2287,1.2474,10.0000,-17.9126,10.0000
144.470,10.2911,1.2474,10.0000,-17.9272,10.0000
144.520,10.1040,-3.7422,10.0000,-17.9324,10.0000
144.570,10.2911,3.7422,10.0000,-17.9469,10.0000
144.620,10.0416,-4.9896,10.0000,-17.9490,10.0000
144.670,10.1040,1.2474,10.0000,-17.9542,10.0000
144.720,10.1664,1.2474,10.0000,-17.9625,10.0000
144.770,10.0416,-2.4948,10.0000,-17.9646,10.0000
144.820,10.0416,0.0000,10.0000,-17.9667,10.0000
144.870,10.0416,0.0000,10.0000,-17.9687,10.0000
144.920,10.3535,6.2370,10.0000,-17.9864,10.0000
144.970,10.1040,-4.9896,10.0000,-17.9916,10.0000
145.020,10.1664,1.2474,10.0000,-17.9999,10.0000
145.070,10.1040,-1.2474,10.0000,-18.0051,10.0000
145.120,10.4158,6.2370,10.0000,-18.0259,10.0000
145.170,10.1664,-4.9896,10.0000,-18.0343,10.0000
145.220,10.0416,-2.4948,10.0000,-18.0363,10.0000
145.270,10.2911,4.9896,10.0000,-18.0509,10.0000
145.320,10.2287,-1.2474,10.0000,-18.0623,10.0000
145.370,10.1040,-2.4948,10.0000,-18.0675,10.0000
145.420,10.2911,3.7422,10.0000,-18.0821,10.0000
145.470,10.1664,-2.4948,10.0000,-18.0904,10.0000
145.520,10.1040,-1.2474,10.0000,-18.0956,10.0000
145.570,10.2287,2.4948,10.0000,-18.1070,10.0000
145.620,10.0416,-3.7422,10.0000,-18.1091,10.0000
145.670,10.0416,0.0000,10.0000,-18.1112,10.0000
145.720,10.1040,1.2474,10.0000,-18.1164,10.0000
145.770,10.2911,3.7422,10.0000,-18.1309,10.0000
145.820,10.1664,-2.4948,10.0000,-18.1393,10.0000
145.870,10.1664,0.0000,10.0000,-18.1476,10.0000
145.920,10.1040,-1.2474,10.0000,-18.1528,10.0000
145.970,10.2911,3.7422,10.0000,-18.1673,10.0000
146.020,10.0416,-4.9896,10.0000,-18.1694,10.0000
146.070,10.1664,2.4948,10.0000,-18.1777,10.0000
146.120,10.0416,-2.4948,10.0000,-18.1798,10.0000
146.170,10.2287,3.7422,10.0000,-18.1913,10.0000
146.220,10.1664,-1.2474,10.0000,-18.1996,10.0000
146.270,10.1664,0.0000,10.0000,-18.2079,10.0000
146.320,10.0416,-2.4948,10.0000,-18.2100,10.0000
